"CountryID","Area","PA","KBAoutPA","PAprop","KBAoutPAprop","cou30W20","cou30W20prop","cou30W20Left","cou30W20Leftprop","cou30W40","cou30W40prop","cou30W40Left","cou30W40Leftprop","cou30W60","cou30W60prop","cou30W60Left","cou30W60Leftprop","cou30W80","cou30W80prop","cou30W80Left","cou30W80Leftprop","cou30W0","cou30W0prop","cou30W0Left","cou30W0Leftprop","cou30W100","cou30W100prop","cou30W100Left","cou30W100Leftprop","cou50W20","cou50W20prop","cou50W20Left","cou50W20Leftprop","cou50W40","cou50W40prop","cou50W40Left","cou50W40Leftprop","cou50W60","cou50W60prop","cou50W60Left","cou50W60Leftprop","cou50W80","cou50W80prop","cou50W80Left","cou50W80Leftprop","cou50W0","cou50W0prop","cou50W0Left","cou50W0Leftprop","cou50W100","cou50W100prop","cou50W100Left","cou50W100Leftprop","glo30W20","glo30W20prop","glo30W20Left","glo30W20Leftprop","glo30W40","glo30W40prop","glo30W40Left","glo30W40Leftprop","glo30W60","glo30W60prop","glo30W60Left","glo30W60Leftprop","glo30W80","glo30W80prop","glo30W80Left","glo30W80Leftprop","glo30W0","glo30W0prop","glo30W0Left","glo30W0Leftprop","glo30W100","glo30W100prop","glo30W100Left","glo30W100Leftprop","glo50W20","glo50W20prop","glo50W20Left","glo50W20Leftprop","glo50W40","glo50W40prop","glo50W40Left","glo50W40Leftprop","glo50W60","glo50W60prop","glo50W60Left","glo50W60Leftprop","glo50W80","glo50W80prop","glo50W80Left","glo50W80Leftprop","glo50W0","glo50W0prop","glo50W0Left","glo50W0Leftprop","glo50W100","glo50W100prop","glo50W100Left","glo50W100Leftprop"
42,323550,73225,2100,0.226317416164426,0.00649049605934168,26575,0.0821356822747643,221650,0.685056405501468,26575,0.0821356822747643,221650,0.685056405501468,23850,0.0737134909596662,224375,0.693478596816566,21275,0.0657549065059496,226950,0.701437181270283,26575,0.0821356822747643,221650,0.685056405501468,17475,0.0540101993509504,230750,0.713181888425282,94525,0.292149590480606,153700,0.475042497295627,94525,0.292149590480606,153700,0.475042497295627,94525,0.292149590480606,153700,0.475042497295627,94525,0.292149590480606,153700,0.475042497295627,94525,0.292149590480606,153700,0.475042497295627,94525,0.292149590480606,153700,0.475042497295627,19925,0.0615824447535157,228300,0.705609643022717,17125,0.0529284500077268,231100,0.714263637768506,12500,0.038633905115129,235725,0.728558182661103,11550,0.0356977283263792,236675,0.731494359449853,33650,0.104002472569927,214575,0.663189615206305,11000,0.0339978365013135,237225,0.733194251274919,117225,0.36230876216968,131000,0.404883325606552,113200,0.349868644722609,135025,0.417323443053624,112750,0.348477824138464,135475,0.418714263637768,113075,0.349482305671457,135150,0.417709782104775,85975,0.265723999381858,162250,0.501468088394375,112775,0.348555091948694,135450,0.418636995827538
43,55525,19225,5000,0.346240432237731,0.090049527239982,1375,0.024763619990995,29925,0.538946420531292,1375,0.024763619990995,29925,0.538946420531292,1375,0.024763619990995,29925,0.538946420531292,1375,0.024763619990995,29925,0.538946420531292,1375,0.024763619990995,29925,0.538946420531292,1375,0.024763619990995,29925,0.538946420531292,4925,0.0886987843313823,26375,0.475011256190905,4925,0.0886987843313823,26375,0.475011256190905,4925,0.0886987843313823,26375,0.475011256190905,4925,0.0886987843313823,26375,0.475011256190905,4925,0.0886987843313823,26375,0.475011256190905,4925,0.0886987843313823,26375,0.475011256190905,1275,0.0229626294461954,30025,0.540747411076092,1225,0.0220621341737956,30075,0.541647906348492,1200,0.0216118865375957,30100,0.542098153984692,1400,0.025213867627195,29900,0.538496172895092,3650,0.0657361548851869,27650,0.4979738856371,1575,0.0283656010805943,29725,0.535344439441693,15225,0.274200810445745,16075,0.289509230076542,15025,0.270598829356146,16275,0.293111211166141,15050,0.271049076992346,16250,0.292660963529941,14950,0.269248086447546,16350,0.294461954074741,15450,0.278253039171544,15850,0.285457001350743,15000,0.270148581719946,16300,0.293561458802341
44,109875,5150,15775,0.0468714448236633,0.143572241183163,13675,0.124459613196815,75275,0.68509670079636,13675,0.124459613196815,75275,0.68509670079636,13675,0.124459613196815,75275,0.68509670079636,13675,0.124459613196815,75275,0.68509670079636,13675,0.124459613196815,75275,0.68509670079636,13675,0.124459613196815,75275,0.68509670079636,36750,0.334470989761092,52200,0.475085324232082,36750,0.334470989761092,52200,0.475085324232082,36750,0.334470989761092,52200,0.475085324232082,36750,0.334470989761092,52200,0.475085324232082,36750,0.334470989761092,52200,0.475085324232082,36750,0.334470989761092,52200,0.475085324232082,39750,0.361774744027304,49200,0.44778156996587,37675,0.342889647326507,51275,0.466666666666667,37025,0.336973833902162,51925,0.472582480091013,36600,0.333105802047782,52350,0.476450511945393,88950,0.809556313993174,0,0,34925,0.317861205915813,54025,0.491695108077361,71125,0.647326507394767,17825,0.162229806598407,65550,0.596587030716724,23400,0.21296928327645,58875,0.535836177474403,30075,0.273720136518771,55200,0.502389078498294,33750,0.307167235494881,88950,0.809556313993174,0,0,52425,0.477133105802048,36525,0.332423208191126
45,9150,3200,950,0.349726775956284,0.103825136612022,225,0.0245901639344262,4775,0.521857923497268,225,0.0245901639344262,4775,0.521857923497268,225,0.0245901639344262,4775,0.521857923497268,225,0.0245901639344262,4775,0.521857923497268,225,0.0245901639344262,4775,0.521857923497268,225,0.0245901639344262,4775,0.521857923497268,650,0.0710382513661202,4350,0.475409836065574,650,0.0710382513661202,4350,0.475409836065574,650,0.0710382513661202,4350,0.475409836065574,650,0.0710382513661202,4350,0.475409836065574,650,0.0710382513661202,4350,0.475409836065574,650,0.0710382513661202,4350,0.475409836065574,2425,0.265027322404372,2575,0.281420765027322,2450,0.26775956284153,2550,0.278688524590164,2450,0.26775956284153,2550,0.278688524590164,2450,0.26775956284153,2550,0.278688524590164,2625,0.286885245901639,2375,0.259562841530055,2425,0.265027322404372,2575,0.281420765027322,2500,0.273224043715847,2500,0.273224043715847,2500,0.273224043715847,2500,0.273224043715847,2475,0.270491803278689,2525,0.275956284153005,2500,0.273224043715847,2500,0.273224043715847,2925,0.319672131147541,2075,0.226775956284153,2475,0.270491803278689,2525,0.275956284153005
46,78675,14875,1200,0.189068954559898,0.0152526215443279,6350,0.080711789005402,56250,0.714966634890372,6350,0.080711789005402,56250,0.714966634890372,6350,0.080711789005402,56250,0.714966634890372,7950,0.101048617731173,54650,0.694629806164601,6350,0.080711789005402,56250,0.714966634890372,8150,0.103590721321894,54450,0.69208770257388,25225,0.320622815379727,37375,0.475055608516047,25225,0.320622815379727,37375,0.475055608516047,25225,0.320622815379727,37375,0.475055608516047,25225,0.320622815379727,37375,0.475055608516047,21300,0.270734032411821,41300,0.524944391483953,25225,0.320622815379727,37375,0.475055608516047,0,0,62600,0.795678423895774,100,0.00127105179536066,62500,0.794407372100413,400,0.00508420718144264,62200,0.790594216714331,650,0.0082618366698443,61950,0.78741658722593,0,0,62600,0.795678423895774,1050,0.0133460438512869,61550,0.782332380044487,32000,0.406736574515412,30600,0.388941849380362,32825,0.417222751827137,29775,0.378455672068637,33200,0.421989196059739,29400,0.373689227836034,33500,0.425802351445821,29100,0.369876072449952,9575,0.121703209405783,53025,0.673975214489991,33750,0.428979980934223,28850,0.366698442961551
47,2324700,323450,48900,0.139136232632168,0.0210349722544844,359925,0.154826429216673,1592425,0.685002365896675,359925,0.154826429216673,1592425,0.685002365896675,359925,0.154826429216673,1592425,0.685002365896675,359925,0.154826429216673,1592425,0.685002365896675,359925,0.154826429216673,1592425,0.685002365896675,359925,0.154826429216673,1592425,0.685002365896675,848100,0.364821267260292,1104250,0.475007527853056,848100,0.364821267260292,1104250,0.475007527853056,848100,0.364821267260292,1104250,0.475007527853056,848100,0.364821267260292,1104250,0.475007527853056,732050,0.314900847421173,1220300,0.524927947692175,848100,0.364821267260292,1104250,0.475007527853056,810650,0.348711661719792,1141700,0.491117133393556,886850,0.381490084742117,1065500,0.458338710371231,924300,0.397599690282617,1028050,0.442229104830731,950050,0.408676388351185,1002300,0.431152406762163,293775,0.126371144663828,1658575,0.71345765044952,969050,0.416849485955177,983300,0.422979309158171,1763800,0.758721555469523,188550,0.081107239643825,1769400,0.761130468447542,182950,0.0786983266658063,1774475,0.763313545833871,177875,0.0765152492794769,1776175,0.764044822987912,176175,0.0757839721254355,492000,0.211640211640212,1460350,0.628188583473136,1777700,0.764700821611391,174650,0.0751279735019572
48,44525,3325,1575,0.0746771476698484,0.0353733857383492,7800,0.175182481751825,31825,0.714766984839977,7800,0.175182481751825,31825,0.714766984839977,7800,0.175182481751825,31825,0.714766984839977,7800,0.175182481751825,31825,0.714766984839977,9125,0.204941044357103,30500,0.685008422234699,7800,0.175182481751825,31825,0.714766984839977,18475,0.41493542953397,21150,0.475014037057833,18475,0.41493542953397,21150,0.475014037057833,18475,0.41493542953397,21150,0.475014037057833,18475,0.41493542953397,21150,0.475014037057833,16400,0.368332397529478,23225,0.521617069062325,18475,0.41493542953397,21150,0.475014037057833,2775,0.0623245367770915,36850,0.827624929814711,1550,0.0348119034250421,38075,0.85513756316676,1175,0.0263896687254351,38450,0.863559797866367,750,0.0168444693992139,38875,0.873104997192588,3250,0.072992700729927,36375,0.816956765861875,625,0.0140370578326783,39000,0.875912408759124,2725,0.0612015721504773,36900,0.828747894441325,2825,0.0634475014037058,36800,0.826501965188096,2875,0.06457046603032,36750,0.825379000561482,2900,0.0651319483436272,36725,0.824817518248175,7300,0.163952835485682,32325,0.72599663110612,2950,0.0662549129702414,36675,0.823694553621561
49,21575,200,925,0.00926998841251448,0.0428736964078795,5025,0.232908458864426,15425,0.71494785631518,5025,0.232908458864426,15425,0.71494785631518,5025,0.232908458864426,15425,0.71494785631518,5025,0.232908458864426,15425,0.71494785631518,5650,0.261877172653534,14800,0.685979142526072,5025,0.232908458864426,15425,0.71494785631518,10200,0.472769409038239,10250,0.475086906141367,10200,0.472769409038239,10250,0.475086906141367,10200,0.472769409038239,10250,0.475086906141367,10200,0.472769409038239,10250,0.475086906141367,9425,0.436848203939745,11025,0.511008111239861,10200,0.472769409038239,10250,0.475086906141367,1275,0.0590961761297798,19175,0.888760139049826,1050,0.048667439165701,19400,0.899188876013905,1025,0.0475086906141367,19425,0.900347624565469,825,0.0382387022016222,19625,0.909617612977984,2325,0.107763615295481,18125,0.840092699884125,700,0.0324449594438007,19750,0.915411355735805,1850,0.085747392815759,18600,0.862108922363847,1575,0.0730011587485516,18875,0.874855156431054,1525,0.0706836616454229,18925,0.877172653534183,1475,0.0683661645422943,18975,0.879490150637312,4750,0.220162224797219,15700,0.727694090382387,1425,0.0660486674391657,19025,0.88180764774044
50,750,200,100,0.266666666666667,0.133333333333333,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16,450,0.6,0,1.11022302462516e-16
51,48525,10325,2350,0.212776919113859,0.0484286450283359,2600,0.0535806285419887,33250,0.685213807315817,2600,0.0535806285419887,33250,0.685213807315817,2600,0.0535806285419887,33250,0.685213807315817,2600,0.0535806285419887,33250,0.685213807315817,2600,0.0535806285419887,33250,0.685213807315817,2600,0.0535806285419887,33250,0.685213807315817,12800,0.263781555899021,23050,0.475012879958784,12800,0.263781555899021,23050,0.475012879958784,12800,0.263781555899021,23050,0.475012879958784,12800,0.263781555899021,23050,0.475012879958784,12800,0.263781555899021,23050,0.475012879958784,12800,0.263781555899021,23050,0.475012879958784,19300,0.397733127253993,16550,0.341061308603812,18825,0.387944358578053,17025,0.350850077279753,18725,0.385883565172591,17125,0.352910870685214,18225,0.375579598145286,17625,0.363214837712519,19875,0.409582689335394,15975,0.329211746522411,17925,0.369397217928903,17925,0.369397217928903,26500,0.546110252447192,9350,0.192684183410613,26675,0.549716640906749,9175,0.189077794951056,26600,0.548171045852653,9250,0.190623390005152,26825,0.552807831014941,9025,0.185986604842864,21150,0.435857805255023,14700,0.302936630602782,26900,0.554353426069037,8950,0.184441009788769
52,256775,52975,50225,0.206309025411352,0.195599260052575,6400,0.0249245448349723,147175,0.5731671697011,6400,0.0249245448349723,147175,0.5731671697011,6400,0.0249245448349723,147175,0.5731671697011,6400,0.0249245448349723,147175,0.5731671697011,6400,0.0249245448349723,147175,0.5731671697011,6400,0.0249245448349723,147175,0.5731671697011,31600,0.123064940122675,121975,0.475026774413397,31600,0.123064940122675,121975,0.475026774413397,31600,0.123064940122675,121975,0.475026774413397,31600,0.123064940122675,121975,0.475026774413397,31600,0.123064940122675,121975,0.475026774413397,31600,0.123064940122675,121975,0.475026774413397,107325,0.417972933502093,46250,0.180118781033979,110200,0.429169506377178,43375,0.168922208158894,110850,0.43170090546198,42725,0.166390809074092,110450,0.430143121409795,43125,0.167948593126278,106000,0.412812773829228,47575,0.185278940706845,109825,0.427709083828254,43750,0.170382630707818,134500,0.523804887547464,19075,0.0742868269886088,133900,0.521468211469185,19675,0.0766235030668874,133850,0.521273488462662,19725,0.0768182260734106,134000,0.521857657482232,19575,0.0762340570538409,122400,0.476681919968844,31175,0.121409794567228,133950,0.521662934475708,19625,0.0764287800603641
53,1003400,97325,23750,0.0969952162647,0.023669523619693,164900,0.164341239784732,717425,0.714994020330875,164900,0.164341239784732,717425,0.714994020330875,164900,0.164341239784732,717425,0.714994020330875,164900,0.164341239784732,717425,0.714994020330875,164925,0.164366155072753,717400,0.714969105042854,164900,0.164341239784732,717425,0.714994020330875,355550,0.354345226230815,526775,0.524990033884792,355550,0.354345226230815,526775,0.524990033884792,359100,0.357883197129759,523225,0.521452062985848,355550,0.354345226230815,526775,0.524990033884792,355550,0.354345226230815,526775,0.524990033884792,355550,0.354345226230815,526775,0.524990033884792,160325,0.159781742076938,722000,0.719553518038669,163725,0.163170221247758,718600,0.716165038867849,154275,0.153752242375922,728050,0.725583017739685,161675,0.161127167630058,720650,0.718208092485549,177800,0.177197528403428,704525,0.702137731712179,161425,0.160878014749851,720900,0.718457245365757,172700,0.1721148096472,709625,0.707220450468408,179325,0.178717360972693,703000,0.700617899142914,186950,0.186316523819015,695375,0.693018736296592,187900,0.187263304763803,694425,0.692071955351804,199925,0.199247558301774,682400,0.680087701813833,187675,0.187039067171617,694650,0.692296192943991
54,20675,825,2200,0.0399032648125756,0.106408706166868,3475,0.16807738814994,14175,0.685610640870617,3475,0.16807738814994,14175,0.685610640870617,3475,0.16807738814994,14175,0.685610640870617,3475,0.16807738814994,14175,0.685610640870617,3475,0.16807738814994,14175,0.685610640870617,3475,0.16807738814994,14175,0.685610640870617,7825,0.378476420798065,9825,0.475211608222491,7825,0.378476420798065,9825,0.475211608222491,7825,0.378476420798065,9825,0.475211608222491,7825,0.378476420798065,9825,0.475211608222491,7825,0.378476420798065,9825,0.475211608222491,7825,0.378476420798065,9825,0.475211608222491,9675,0.467956469165659,7975,0.385731559854897,9500,0.459492140266022,8150,0.394195888754535,8825,0.426844014510278,8825,0.426844014510278,8750,0.423216444981862,8900,0.430471584038694,9450,0.457073760580411,8200,0.396614268440145,8650,0.418379685610641,9000,0.435308343409915,11900,0.575574365175333,5750,0.278113663845224,12125,0.58645707376058,5525,0.267230955259976,12175,0.588875453446191,5475,0.264812575574365,12250,0.592503022974607,5400,0.261185006045949,10100,0.488512696493349,7550,0.365175332527207,12350,0.597339782345828,5300,0.256348246674728
55,27350,5125,350,0.187385740402194,0.0127970749542962,3125,0.114259597806216,18750,0.685557586837294,3125,0.114259597806216,18750,0.685557586837294,3125,0.114259597806216,18750,0.685557586837294,3125,0.114259597806216,18750,0.685557586837294,3125,0.114259597806216,18750,0.685557586837294,3125,0.114259597806216,18750,0.685557586837294,8875,0.324497257769653,13000,0.475319926873857,8875,0.324497257769653,13000,0.475319926873857,8875,0.324497257769653,13000,0.475319926873857,8875,0.324497257769653,13000,0.475319926873857,7575,0.276965265082267,14300,0.522851919561243,8875,0.324497257769653,13000,0.475319926873857,16575,0.606032906764168,5300,0.193784277879342,18250,0.6672760511883,3625,0.13254113345521,18800,0.687385740402194,3075,0.112431444241316,19100,0.69835466179159,2775,0.10146252285192,4325,0.158135283363803,17550,0.641681901279707,19250,0.703839122486289,2625,0.0959780621572212,21550,0.787934186471664,325,0.0118829981718465,21425,0.783363802559415,450,0.0164533820840951,21500,0.786106032906764,375,0.0137111517367459,21500,0.786106032906764,375,0.0137111517367459,5600,0.204753199268739,16275,0.595063985374771,21500,0.786106032906764,375,0.0137111517367459
56,121500,100,14650,0.000823045267489712,0.120576131687243,19900,0.163786008230453,86850,0.714814814814815,19900,0.163786008230453,86850,0.714814814814815,19900,0.163786008230453,86850,0.714814814814815,19900,0.163786008230453,86850,0.714814814814815,23500,0.193415637860082,83250,0.685185185185185,19900,0.163786008230453,86850,0.714814814814815,49025,0.403497942386831,57725,0.475102880658436,49025,0.403497942386831,57725,0.475102880658436,49025,0.403497942386831,57725,0.475102880658436,49025,0.403497942386831,57725,0.475102880658436,43100,0.354732510288066,63650,0.523868312757202,49025,0.403497942386831,57725,0.475102880658436,11750,0.0967078189300412,95000,0.781893004115226,11800,0.097119341563786,94950,0.781481481481482,12475,0.102674897119342,94275,0.775925925925926,12575,0.103497942386831,94175,0.775102880658436,20025,0.164814814814815,86725,0.713786008230453,12300,0.101234567901235,94450,0.777366255144033,25450,0.209465020576132,81300,0.669135802469136,25450,0.209465020576132,81300,0.669135802469136,25300,0.208230452674897,81450,0.67037037037037,23175,0.190740740740741,83575,0.687860082304527,38550,0.317283950617284,68200,0.561316872427984,22675,0.186625514403292,84075,0.691975308641975
57,45675,9975,2200,0.218390804597701,0.0481663929939792,2200,0.0481663929939792,31300,0.68527640941434,2200,0.0481663929939792,31300,0.68527640941434,2200,0.0481663929939792,31300,0.68527640941434,2200,0.0481663929939792,31300,0.68527640941434,850,0.0186097427476738,32650,0.714833059660646,2200,0.0481663929939792,31300,0.68527640941434,11800,0.258347016967707,21700,0.475095785440613,11800,0.258347016967707,21700,0.475095785440613,11800,0.258347016967707,21700,0.475095785440613,11800,0.258347016967707,21700,0.475095785440613,9525,0.208538587848933,23975,0.524904214559387,11800,0.258347016967707,21700,0.475095785440613,6900,0.151067323481117,26600,0.582375478927203,6925,0.151614668856048,26575,0.581828133552271,6675,0.146141215106732,26825,0.587301587301587,6575,0.143951833607006,26925,0.589490968801314,6500,0.142309797482211,27000,0.591133004926108,6350,0.139025725232622,27150,0.594417077175698,28275,0.619047619047619,5225,0.114395183360701,28625,0.626710454296661,4875,0.106732348111658,28900,0.632731253420909,4600,0.100711548987411,28975,0.634373289545703,4525,0.0990695128626162,800,0.0175150519978106,32700,0.715927750410509,29050,0.636015325670498,4450,0.0974274767378215
58,1130650,188850,100975,0.167027815858135,0.0893070357758811,66325,0.0586609472427365,774500,0.685004201123248,66325,0.0586609472427365,774500,0.685004201123248,66325,0.0586609472427365,774500,0.685004201123248,66275,0.0586167248927608,774550,0.685048423473223,66325,0.0586609472427365,774500,0.685004201123248,66325,0.0586609472427365,774500,0.685004201123248,303750,0.268650776102242,537075,0.475014372263742,303750,0.268650776102242,537075,0.475014372263742,303750,0.268650776102242,537075,0.475014372263742,303750,0.268650776102242,537075,0.475014372263742,247250,0.218679520629726,593575,0.524985627736258,303750,0.268650776102242,537075,0.475014372263742,133025,0.117653562110291,707800,0.626011586255694,132475,0.117167116260558,708350,0.626498032105426,146500,0.129571485428736,694325,0.614093662937249,149700,0.132401715827179,691125,0.611263432538805,156350,0.138283288373944,684475,0.60538185999204,147950,0.13085393357803,692875,0.612811214787954,533400,0.47176402954053,307425,0.271901118825454,536600,0.474594259938973,304225,0.269070888427011,537725,0.475589262813426,303100,0.268075885552558,536225,0.474262592314156,304600,0.269402556051829,192400,0.170167602706408,648425,0.573497545659576,536475,0.474483704064034,304350,0.26918144430195
59,11475,0,1550,0,0.135076252723312,2050,0.178649237472767,7875,0.686274509803922,2050,0.178649237472767,7875,0.686274509803922,2050,0.178649237472767,7875,0.686274509803922,2050,0.178649237472767,7875,0.686274509803922,2050,0.178649237472767,7875,0.686274509803922,2050,0.178649237472767,7875,0.686274509803922,4450,0.387799564270152,5475,0.477124183006536,4450,0.387799564270152,5475,0.477124183006536,4450,0.387799564270152,5475,0.477124183006536,4450,0.387799564270152,5475,0.477124183006536,4450,0.387799564270152,5475,0.477124183006536,4450,0.387799564270152,5475,0.477124183006536,8950,0.779956427015251,975,0.0849673202614378,8625,0.751633986928105,1300,0.113289760348584,8525,0.742919389978213,1400,0.122004357298475,8500,0.740740740740741,1425,0.124183006535948,9925,0.864923747276688,0,0,8525,0.742919389978213,1400,0.122004357298475,9925,0.864923747276688,0,0,9925,0.864923747276688,0,0,9925,0.864923747276688,0,0,9925,0.864923747276688,0,0,9925,0.864923747276688,0,0,9925,0.864923747276688,0,0
60,18125,325,4700,0.0179310344827586,0.259310344827586,675,0.0372413793103448,12425,0.68551724137931,675,0.0372413793103448,12425,0.68551724137931,675,0.0372413793103448,12425,0.68551724137931,675,0.0372413793103448,12425,0.68551724137931,675,0.0372413793103448,12425,0.68551724137931,675,0.0372413793103448,12425,0.68551724137931,4475,0.246896551724138,8625,0.475862068965517,4475,0.246896551724138,8625,0.475862068965517,4475,0.246896551724138,8625,0.475862068965517,4475,0.246896551724138,8625,0.475862068965517,4475,0.246896551724138,8625,0.475862068965517,4475,0.246896551724138,8625,0.475862068965517,7675,0.423448275862069,5425,0.299310344827586,7700,0.424827586206897,5400,0.297931034482759,7725,0.426206896551724,5375,0.296551724137931,7475,0.412413793103448,5625,0.310344827586207,7525,0.415172413793103,5575,0.307586206896552,7325,0.404137931034483,5775,0.318620689655172,10450,0.576551724137931,2650,0.146206896551724,10500,0.579310344827586,2600,0.143448275862069,10500,0.579310344827586,2600,0.143448275862069,10500,0.579310344827586,2600,0.143448275862069,8125,0.448275862068966,4975,0.27448275862069,10550,0.582068965517241,2550,0.140689655172414
61,333950,39675,3675,0.118805210360832,0.0110046414133852,61800,0.185057643359784,228800,0.685132504865998,61825,0.185132504865998,228775,0.685057643359784,61825,0.185132504865998,228775,0.685057643359784,61825,0.185132504865998,228775,0.685057643359784,51850,0.155262763886809,238750,0.714927384338973,61825,0.185132504865998,228775,0.685057643359784,131950,0.395119029794879,158650,0.475071118430903,131950,0.395119029794879,158650,0.475071118430903,131950,0.395119029794879,158650,0.475071118430903,131950,0.395119029794879,158650,0.475071118430903,126950,0.380146728552178,163650,0.490043419673604,131950,0.395119029794879,158650,0.475071118430903,21625,0.0647552028746818,268975,0.8054349453511,22575,0.067599940110795,268025,0.802590208114987,32600,0.0976194041024105,258000,0.772570744123372,42025,0.125842191944902,248575,0.74434795628088,26475,0.0792783350801018,264125,0.79091181314568,49350,0.147776613265459,241250,0.722413534960323,256375,0.767704746219494,34225,0.102485402006288,257900,0.772271298098518,32700,0.0979188501272646,259125,0.775939511902979,31475,0.0942506363228028,259950,0.778409941608025,30650,0.0917802066177572,14450,0.0432699505914059,276150,0.826920197634376,260650,0.780506063782003,29950,0.0896840844437791
62,556275,140225,16275,0.252078558267044,0.0292571120399083,11400,0.0204934609680464,388375,0.698170868725001,11800,0.0212125297739427,387975,0.697451799919105,12550,0.0225607837849984,387225,0.696103545908049,14275,0.0256617680104265,385500,0.693002561682621,18600,0.0334366994741809,381175,0.685227630218867,13700,0.0246281066019505,386075,0.694036223091097,135525,0.243629499797762,264250,0.475034829895286,135525,0.243629499797762,264250,0.475034829895286,135525,0.243629499797762,264250,0.475034829895286,135525,0.243629499797762,264250,0.475034829895286,135525,0.243629499797762,264250,0.475034829895286,135525,0.243629499797762,264250,0.475034829895286,4950,0.00889847647296751,394825,0.70976585322008,4600,0.00826929126780819,395175,0.710395038425239,4575,0.00822434946743967,395200,0.710439980225608,4675,0.00840411666891376,395100,0.710260213024134,8575,0.0154150375264033,391200,0.703249292166644,4825,0.00867376747112489,394950,0.709990562221923,97400,0.175093254235765,302375,0.543571075457283,100075,0.179902026875197,299700,0.538762302817851,102275,0.183856905307627,297500,0.534807424385421,103325,0.185744460923105,296450,0.532919868769943,108150,0.194418228394229,291625,0.524246101298818,104325,0.187542132937845,295450,0.531122196755202
63,84000,42350,2350,0.504166666666667,0.0279761904761905,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,2100,0.025,37200,0.442857142857143,37925,0.451488095238095,1375,0.0163690476190476,38125,0.453869047619048,1175,0.0139880952380952,38275,0.455654761904762,1025,0.012202380952381,38325,0.45625,975,0.0116071428571429,30100,0.358333333333333,9200,0.10952380952381,38325,0.45625,975,0.0116071428571429,39175,0.466369047619048,125,0.00148809523809523,39175,0.466369047619048,125,0.00148809523809523,39175,0.466369047619048,125,0.00148809523809523,39175,0.466369047619048,125,0.00148809523809523,30625,0.364583333333333,8675,0.10327380952381,39175,0.466369047619048,125,0.00148809523809523
64,262500,56300,3200,0.21447619047619,0.0121904761904762,23175,0.0882857142857143,179825,0.685047619047619,23175,0.0882857142857143,179825,0.685047619047619,23175,0.0882857142857143,179825,0.685047619047619,23175,0.0882857142857143,179825,0.685047619047619,23175,0.0882857142857143,179825,0.685047619047619,23175,0.0882857142857143,179825,0.685047619047619,78300,0.298285714285714,124700,0.475047619047619,78300,0.298285714285714,124700,0.475047619047619,78300,0.298285714285714,124700,0.475047619047619,78300,0.298285714285714,124700,0.475047619047619,65350,0.248952380952381,137650,0.524380952380952,78300,0.298285714285714,124700,0.475047619047619,164875,0.628095238095238,38125,0.145238095238095,174525,0.664857142857143,28475,0.108476190476191,177500,0.676190476190476,25500,0.0971428571428571,179350,0.683238095238095,23650,0.0900952380952381,17975,0.0684761904761905,185025,0.704857142857143,180150,0.686285714285714,22850,0.087047619047619,195250,0.743809523809524,7750,0.0295238095238095,195525,0.744857142857143,7475,0.0284761904761904,195825,0.746,7175,0.0273333333333333,195925,0.746380952380952,7075,0.0269523809523809,22350,0.0851428571428571,180650,0.688190476190476,196025,0.746761904761905,6975,0.0265714285714286
