"","id","area"
"542019",543615,24.9952733020847
"542020",543616,24.999383429865
"542021",543617,24.999383429865
"542022",543618,24.999603602453
"542023",543619,24.998590634771
"542024",543620,23.5143863079087
"542025",543621,23.2304828850493
"542026",543622,16.2381194534563
"542027",543623,16.2381194534563
"542028",543624,17.4301354672579
"545073",546694,13.0649890428294
"545074",546695,25
"545075",546696,25
"545076",546697,25
"545077",546698,25
"545078",546699,25
"545079",546700,25
"545080",546701,25
"545081",546702,25
"545082",546703,25
"545083",546704,25
"545084",546705,25
"545085",546706,25
"545086",546707,25
"545087",546708,25
"545088",546709,25
"545089",546710,25
"545090",546711,25
"545091",546712,25
"545092",546713,25
"545093",546714,25
"545094",546715,25
"545095",546716,25
"545096",546717,25
"545097",546718,25
"545098",546719,25
"545099",546720,25
"545100",546721,25
"545101",546722,24.8829612976712
"545102",546723,24.7878067430201
"545103",546724,24.9252874360498
"545104",546725,24.9012425702349
"545105",546726,25
"545106",546727,25
"545107",546728,25
"545108",546729,25
"545109",546730,25
"545110",546731,25
"545111",546732,25
"545112",546733,25
"545113",546734,25
"545114",546735,24.9985675792529
"545115",546736,24.9980960292103
"545116",546737,25
"545117",546738,25
"545118",546739,25
"545119",546740,25
"545120",546741,24.9973389970881
"545121",546742,24.9985234201136
"545122",546743,24.9993828415562
"545123",546744,24.9944527242561
"545124",546745,24.9944527242561
"545125",546746,24.9975908754093
"545126",546747,25
"545127",546748,22.0735674195931
"545128",546749,17.9950052282642
"548146",549798,12.9134128349372
"548147",549799,25
"548148",549800,25
"548149",549801,25
"548150",549802,25
"548151",549803,25
"548152",549804,25
"548153",549805,25
"548154",549806,25
"548155",549807,25
"548156",549808,25
"548157",549809,25
"548158",549810,25
"548159",549811,25
"548160",549812,25
"548161",549813,25
"548162",549814,25
"548163",549815,25
"548164",549816,25
"548165",549817,25
"548166",549818,25
"548167",549819,25
"548168",549820,25
"548169",549821,25
"548170",549822,25
"548171",549823,25
"548172",549824,25
"548173",549825,24.2225378598025
"548174",549826,23.8960873353553
"548175",549827,23.8960873353553
"548176",549828,24.5048444395852
"548177",549829,24.6105970077654
"548178",549830,25
"548179",549831,25
"548180",549832,25
"548181",549833,25
"548182",549834,25
"548183",549835,25
"548184",549836,25
"548185",549837,25
"548186",549838,24.9919481279562
"548187",549839,24.9919481279562
"548188",549840,24.9902313929027
"548189",549841,25
"548190",549842,25
"548191",549843,25
"548192",549844,24.9855494755598
"548193",549845,24.9855494755598
"548194",549846,24.9998675916108
"548195",549847,24.9999519138193
"548196",549848,24.9842036245317
"548197",549849,24.9868237605052
"548198",549850,25
"548199",549851,25
"548200",549852,24.7531813189122
"548201",549853,20.5764009664166
"551243",552923,12.9134128349372
"551244",552924,25
"551245",552925,25
"551246",552926,25
"551247",552927,25
"551248",552928,25
"551249",552929,25
"551250",552930,25
"551251",552931,25
"551252",552932,25
"551253",552933,25
"551254",552934,25
"551255",552935,25
"551256",552936,25
"551257",552937,25
"551258",552938,25
"551259",552939,25
"551260",552940,25
"551261",552941,25
"551262",552942,25
"551263",552943,25
"551264",552944,25
"551265",552945,25
"551266",552946,25
"551267",552947,25
"551268",552948,25
"551269",552949,25
"551270",552950,24.2225378598025
"551271",552951,23.8960873353553
"551272",552952,23.8960873353553
"551273",552953,24.5048444395852
"551274",552954,24.6105970077654
"551275",552955,25
"551276",552956,25
"551277",552957,25
"551278",552958,25
"551279",552959,25
"551280",552960,25
"551281",552961,25
"551282",552962,25
"551283",552963,24.9919481279562
"551284",552964,24.9919481279562
"551285",552965,24.9902313929027
"551286",552966,25
"551287",552967,25
"551288",552968,25
"551289",552969,24.9855494755598
"551290",552970,24.9855494755598
"551291",552971,24.9998675916108
"551292",552972,24.9999519138193
"551293",552973,24.9842036245317
"551294",552974,24.9868237605052
"551295",552975,25
"551296",552976,25
"551297",552977,24.7531813189122
"551298",552978,20.5764009664166
"554338",556049,12.6975704730618
"554339",556050,25
"554340",556051,25
"554341",556052,25
"554342",556053,25
"554343",556054,25
"554344",556055,25
"554345",556056,25
"554346",556057,25
"554347",556058,25
"554348",556059,25
"554349",556060,25
"554350",556061,25
"554351",556062,25
"554352",556063,25
"554353",556064,25
"554354",556065,25
"554355",556066,25
"554356",556067,25
"554357",556068,25
"554358",556069,25
"554359",556070,25
"554360",556071,25
"554361",556072,25
"554362",556073,24.7382817225841
"554363",556074,22.2150468103117
"554364",556075,22.2150468103117
"554365",556076,21.2909756990422
"554366",556077,14.726006623213
"554367",556078,11.2825132786032
"554368",556079,15.9936024846741
"554369",556080,22.5290646959034
"554370",556081,22.5290646959034
"554371",556082,24.0376098739974
"554372",556083,25
"554373",556084,24.9446206916574
"554374",556085,22.0587521668931
"554375",556086,24.5269053234042
"554376",556087,24.5269053234042
"554377",556088,24.9980548210196
"554378",556089,25
"554379",556090,24.9972873930841
"554380",556091,24.9968783993754
"554381",556092,25
"554382",556093,25
"554383",556094,25
"554384",556095,22.7677283808633
"554385",556096,20.7175498825975
"554386",556097,24.9937209510921
"554387",556098,24.8937851351174
"554388",556099,24.8937851351174
"554389",556100,23.7364291536708
"554390",556101,22.2822523408442
"554391",556102,24.5385361653712
"554392",556103,24.8752205911902
"554393",556104,21.015316049913
"554394",556105,21.015316049913
"557435",559174,18
"557436",559175,18
"557437",559176,18
"557438",559177,18
"557439",559178,18
"557440",559179,18
"557441",559180,17.4757360848627
"557442",559181,25
"557443",559182,25
"557444",559183,25
"557445",559184,25
"557446",559185,25
"557447",559186,25
"557448",559187,25
"557449",559188,25
"557450",559189,25
"557451",559190,25
"557452",559191,25
"557453",559192,25
"557454",559193,24.9913173816091
"557455",559194,25
"557456",559195,25
"557457",559196,25
"557458",559197,25
"557459",559198,25
"557460",559199,25
"557461",559200,24.9711611125419
"557462",559201,24.9866834303017
"557463",559202,24.9866834303017
"557464",559203,25
"557465",559204,24.7200614296228
"557466",559205,22.7003446443943
"557467",559206,18.6808943941063
"557468",559207,7.20886339314721
"557469",559208,7.20886339314721
"557470",559209,3.23421343012866
"557471",559210,9.11959889092698
"557472",559211,17.5749100864883
"557473",559212,22.8883123263086
"557474",559213,24.4343643418983
"557475",559214,24.4343643418983
"557476",559215,23.314036471147
"557477",559216,22.1109997022408
"557478",559217,24.6190847920531
"557479",559218,24.9983606753317
"557480",559219,25
"557481",559220,25
"557482",559221,25
"557483",559222,25
"557484",559223,25
"557485",559224,24.9482742469924
"557486",559225,23.0941608068406
"557487",559226,23.0941608068406
"557488",559227,19.5589148173095
"557489",559228,18.7655352351787
"557490",559229,24.4609078638191
"557491",559230,23.9402320057315
"557492",559231,21.009737633934
"557493",559232,21.009737633934
"557494",559233,21.1539854140944
"557495",559234,24.6893054906906
"557496",559235,21.3047986681069
"560558",562327,3.51308718824353
"560559",562328,19.0849048309539
"560560",562329,19.0849048309539
"560561",562330,19.5190668539245
"560562",562331,19.5190668539245
"560563",562332,19.5190668539245
"560564",562333,19.5190668539245
"560565",562334,20.9141976555597
"560566",562335,20.9141976555597
"560567",562336,25
"560568",562337,25
"560569",562338,25
"560570",562339,25
"560571",562340,25
"560572",562341,25
"560573",562342,25
"560574",562343,25
"560575",562344,25
"560576",562345,24.9950798168982
"560577",562346,25
"560578",562347,25
"560579",562348,24.9845130058086
"560580",562349,25
"560581",562350,25
"560582",562351,25
"560583",562352,25
"560584",562353,25
"560585",562354,25
"560586",562355,24.5416425010557
"560587",562356,22.2820758397898
"560588",562357,22.733624024843
"560589",562358,24.4502100977752
"560590",562359,24.4502100977752
"560591",562360,23.5497636296044
"560592",562361,17.5187027616104
"560593",562362,4.74510645173073
"560594",562363,0.0423830524142451
"560595",562364,4.77157890343581
"560596",562365,4.77157890343581
"560597",562366,13.1182510179477
"560598",562367,20.8039891353511
"560599",562368,21.6383874042792
"560600",562369,18.7224522029163
"560601",562370,23.9120762218303
"560602",562371,23.9120762218303
"560603",562372,24.8074665395282
"560604",562373,25
"560605",562374,24.9577537384729
"560606",562375,23.4428831755283
"560607",562376,23.753167925729
"560608",562377,23.753167925729
"560609",562378,24.9927047131678
"560610",562379,21.2989322537176
"560611",562380,24.7097063891142
"560612",562381,19.7553206545685
"560613",562382,9.87536221275002
"560614",562383,9.87536221275002
"560615",562384,22.3090239017037
"560616",562385,24.7671705242691
"560617",562386,21.9028198221644
"560618",562387,18.8774972145773
"560619",562388,24.6217736442354
"560620",562389,24.6217736442354
"560621",562390,21.0089546155955
"560622",562391,2.97725114894556
"560623",562392,1.04986664848284
"563684",565484,2.87115488560683
"563685",565485,23.1141369985768
"563686",565486,24.8701211179124
"563687",565487,24.8701211179124
"563688",565488,24.8701211179124
"563689",565489,24.8701211179124
"563690",565490,24.8701211179124
"563691",565491,24.9079280104169
"563692",565492,25
"563693",565493,25
"563694",565494,25
"563695",565495,25
"563696",565496,25
"563697",565497,25
"563698",565498,25
"563699",565499,25
"563700",565500,25
"563701",565501,25
"563702",565502,24.9737773518852
"563703",565503,25
"563704",565504,24.9996499209167
"563705",565505,25
"563706",565506,25
"563707",565507,25
"563708",565508,25
"563709",565509,25
"563710",565510,25
"563711",565511,23.1442171899974
"563712",565512,23.1442171899974
"563713",565513,12.706249952431
"563714",565514,14.8982334399837
"563715",565515,23.0475886055454
"563716",565516,19.1982244560498
"563717",565517,17.6631679834544
"563718",565518,17.6631679834544
"563719",565519,9.96760487742892
"563720",565520,0.0884667818256139
"563721",565521,2.71790085432529
"563722",565522,15.0883705258714
"563723",565523,16.2627857978733
"563724",565524,16.2627857978733
"563725",565525,14.1254850136318
"563726",565526,9.36633047343414
"563727",565527,24.0931746936135
"563728",565528,24.2417298878937
"563729",565529,25
"563730",565530,25
"563731",565531,24.849346897437
"563732",565532,17.9942234864526
"563733",565533,19.398411217372
"563734",565534,24.9660041963148
"563735",565535,8.49255351000806
"563736",565536,8.49255351000806
"563737",565537,24.8927675507856
"563738",565538,16.5832975349732
"563739",565539,5.5197626345118
"563740",565540,16.4467553504018
"563741",565541,24.1599386984082
"563742",565542,24.1599386984082
"563743",565543,24.9302736715927
"563744",565544,24.8514332944088
"563745",565545,24.9904649990231
"563746",565546,19.1092986863921
"563747",565547,2.98660787405829
"563748",565548,2.98660787405829
"563749",565549,1.13410259356336
"566802",568638,22.9033621927895
"566803",568639,25
"566804",568640,25
"566805",568641,25
"566806",568642,25
"566807",568643,25
"566808",568644,25
"566809",568645,25
"566810",568646,25
"566811",568647,25
"566812",568648,25
"566813",568649,25
"566814",568650,25
"566815",568651,25
"566816",568652,25
"566817",568653,25
"566818",568654,24.9867623567546
"566819",568655,24.9867623567546
"566820",568656,24.9815510317584
"566821",568657,25
"566822",568658,25
"566823",568659,25
"566824",568660,25
"566825",568661,25
"566826",568662,25
"566827",568663,25
"566828",568664,21.0499592023907
"566829",568665,13.5994823554849
"566830",568666,15.4875691680557
"566831",568667,15.4875691680557
"566832",568668,23.8244978467329
"566833",568669,22.3329494256037
"566834",568670,15.6885429909603
"566835",568671,3.31941786936249
"566836",568672,0.0612882974339351
"566837",568673,0.0612882974339351
"566838",568674,0.680274494073569
"566839",568675,3.99102250621712
"566840",568676,8.521091852795
"566841",568677,7.25874236610936
"566842",568678,3.30273282136834
"566843",568679,3.30273282136834
"566844",568680,12.5069006834541
"566845",568681,18.4301714368185
"566846",568682,24.6942622638134
"566847",568683,24.9674957629494
"566848",568684,11.9223376531049
"566849",568685,11.9223376531049
"566850",568686,11.5685441713377
"566851",568687,18.5070437976894
"566852",568688,6.82532092537988
"566853",568689,20.0940624769575
"566854",568690,5.79044440027908
"566855",568691,5.79044440027908
"566856",568692,11.4444439698914
"566857",568693,15.1949684662372
"566858",568694,19.6098559810959
"566859",568695,20.1745727022178
"566860",568696,24.4344098500238
"566861",568697,24.4344098500238
"566862",568698,25
"566863",568699,23.6718381305238
"566864",568700,19.4311767070376
"566865",568701,8.48812055519611
"569921",571793,23.0195631655702
"569922",571794,25
"569923",571795,25
"569924",571796,25
"569925",571797,25
"569926",571798,25
"569927",571799,25
"569928",571800,25
"569929",571801,25
"569930",571802,25
"569931",571803,25
"569932",571804,25
"569933",571805,25
"569934",571806,25
"569935",571807,25
"569936",571808,25
"569937",571809,25
"569938",571810,24.9960077519479
"569939",571811,24.9876732846528
"569940",571812,25
"569941",571813,25
"569942",571814,25
"569943",571815,25
"569944",571816,25
"569945",571817,25
"569946",571818,25
"569947",571819,25
"569948",571820,21.738920722273
"569949",571821,19.6532137286866
"569950",571822,20.4880878432712
"569951",571823,24.5606895164716
"569952",571824,24.0185254956567
"569953",571825,24.0185254956567
"569954",571826,14.8713642679217
"569955",571827,3.60785180273775
"569956",571828,0.0253680413704056
"569957",571829,0
"569958",571830,0.103630150469174
"569959",571831,0.103630150469174
"569960",571832,2.8541230115447
"569961",571833,2.39974029228851
"569962",571834,0.643038320278747
"569963",571835,4.12777379615464
"569964",571836,8.3244187138798
"569965",571837,8.3244187138798
"569966",571838,15.4895698829973
"569967",571839,17.9535599981559
"569968",571840,12.354373542136
"569969",571841,8.98002581290364
"569970",571842,11.9200182597689
"569971",571843,11.9200182597689
"569972",571844,12.9069496147398
"569973",571845,18.6062883748113
"569974",571846,1.66226158748891
"569975",571847,7.86839613305055
"569976",571848,11.0045875431247
"569977",571849,11.0045875431247
"569978",571850,12.4381316875571
"569979",571851,16.2776591260233
"569980",571852,22.1673834017162
"569981",571853,24.9609034497121
"569982",571854,25
"569983",571855,25
"569984",571856,25
"569985",571857,12.7970315885195
"573031",574946,23.0195631655702
"573032",574947,25
"573033",574948,25
"573034",574949,25
"573035",574950,25
"573036",574951,25
"573037",574952,25
"573038",574953,25
"573039",574954,25
"573040",574955,25
"573041",574956,25
"573042",574957,25
"573043",574958,25
"573044",574959,25
"573045",574960,25
"573046",574961,25
"573047",574962,25
"573048",574963,24.9960077519479
"573049",574964,24.9876732846528
"573050",574965,25
"573051",574966,25
"573052",574967,25
"573053",574968,25
"573054",574969,25
"573055",574970,25
"573056",574971,25
"573057",574972,25
"573058",574973,21.738920722273
"573059",574974,19.6532137286866
"573060",574975,20.4880878432712
"573061",574976,24.5606895164716
"573062",574977,24.0185254956567
"573063",574978,24.0185254956567
"573064",574979,14.8713642679217
"573065",574980,3.60785180273775
"573066",574981,0.0253680413704056
"573067",574982,0
"573068",574983,0.103630150469174
"573069",574984,0.103630150469174
"573070",574985,2.8541230115447
"573071",574986,2.39974029228851
"573072",574987,0.643038320278747
"573073",574988,4.12777379615464
"573074",574989,8.3244187138798
"573075",574990,8.3244187138798
"573076",574991,15.4895698829973
"573077",574992,17.9535599981559
"573078",574993,12.354373542136
"573079",574994,8.98002581290364
"573080",574995,11.9200182597689
"573081",574996,11.9200182597689
"573082",574997,12.9069496147398
"573083",574998,18.6062883748113
