"filename","id_no","seasonal","binomial","category"
"157288_1",157288,1,"Lacerta agilis","LC"
"61741_1",61741,1,"Zootoca vivipara","LC"
"157284_1",157284,1,"Coronella austriaca","LC"
"62240_1",62240,1,"Thamnophis sirtalis","LC"
"47113126_1",47113126,1,"Anguis fragilis","LC"
"3897_1",3897,1,"Caretta caretta","VU"
"11534_1",11534,1,"Lepidochelys olivacea","VU"
"6494_1",6494,1,"Dermochelys coriacea","VU"
