"X","scientific.name","area","target","category","sp.file","taxa","InPA","OutPA","prop","rijid","originalname"
3316,"Heliangelus mavors",17995.5212441152,9517.99291367842,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliangelus mavors.csv","bird",6515.08404167724,11480.4372024379,0.261498257839721,303316,"Heliangelus mavors"
3317,"Heliangelus strophianus",4291.94493365544,3272.82641781628,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliangelus strophianus.csv","bird",2385.52092975289,1906.42400390255,0.465372507869885,303317,"Heliangelus strophianus"
3318,"Heliangelus exortis",40965.7921927591,16174.2184994098,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliangelus exortis.csv","bird",13480.5807669301,27485.211425829,0.0979807167545934,303318,"Heliangelus exortis"
3319,"Heliangelus viola",7331.81098031668,4950.93036861631,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliangelus viola.csv","bird",1076.81939413823,6254.99158617845,0.619443556124081,303319,"Heliangelus viola"
3320,"Heliangelus regalis",2067.31417763816,1822.58751118013,"EN","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliangelus regalis.csv","bird",1143.62196823427,923.69220940389,0.734561213434453,303320,"Heliangelus regalis"
3321,"Eriocnemis nigrivestis",46.255776500232,46.255776500232,"EN","E:/Priority program/WJY/AOH/Species_table/bird_merge/Eriocnemis nigrivestis.csv","bird",46.255776500232,0,NA,303321,"Eriocnemis nigrivestis"
3322,"Eriocnemis vestita",28757.1856336802,13012.6314394811,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Eriocnemis vestita.csv","bird",11298.0938929391,17459.0917407411,0.0981728621341428,303322,"Eriocnemis vestita"
3323,"Eriocnemis cupreoventris",28063.5743533085,12810.4565270384,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Eriocnemis cupreoventris.csv","bird",8240.08497877928,19823.4893745293,0.230540281491197,303323,"Eriocnemis cupreoventris"
3324,"Eriocnemis mosquera",20280.402783068,10331.3484268591,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Eriocnemis mosquera.csv","bird",8437.52194720755,11842.8808358604,0.159854754264482,303324,"Eriocnemis mosquera"
3325,"Eriocnemis glaucopoides",18967.6774854504,9869.5081274875,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Eriocnemis glaucopoides.csv","bird",7693.39617648237,11274.2813089681,0.193010466560227,303325,"Eriocnemis glaucopoides"
3326,"Eriocnemis mirabilis",13.4490888109689,13.4490888109689,"EN","E:/Priority program/WJY/AOH/Species_table/bird_merge/Eriocnemis mirabilis.csv","bird",0,13.4490888109689,1,303326,"Eriocnemis mirabilis"
3327,"Eriocnemis aline",11035.8604142723,6716.55415725711,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Eriocnemis aline.csv","bird",6052.67938883902,4983.18102543331,0.133052378085491,303327,"Eriocnemis aline"
3328,"Eriocnemis derbyi",12491.4737530291,7350.19046250359,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Eriocnemis derbyi.csv","bird",4304.49330711753,8186.98044591154,0.37197654532128,303328,"Eriocnemis derbyi"
3329,"Haplophaedia lugens",2054.43348688865,1813.3246267648,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Haplophaedia lugens.csv","bird",684.617109227515,1369.81637766114,0.823959094229365,303329,"Haplophaedia lugens"
