"X","scientific.name","area","target","category","sp.file","taxa","InPA","OutPA","prop","rijid","originalname"
2819,"Stefania tamacuarina",13.9992589205122,13.9992589205122,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Stefania tamacuarina.csv","amphibian",13.9992589205122,0,NA,102819,"Stefania tamacuarina"
2820,"Stefania woodleyi",466.046949203516,466.046949203516,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Stefania woodleyi.csv","amphibian",377.106979644553,88.9399695589635,1,102820,"Stefania woodleyi"
2821,"Tepuihyla aecii",0.0516474583058931,0.0516474583058931,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Tepuihyla aecii.csv","amphibian",0.0516474583058931,0,NA,102821,"Tepuihyla aecii"
2822,"Trachycephalus atlas",85345.4845111345,23485.8111765988,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Trachycephalus atlas.csv","amphibian",7870.00335745709,77475.4811536774,0.201548886737657,102822,"Trachycephalus atlas"
2823,"Trachycephalus jordani",52396.7185757136,18585.4876953791,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Trachycephalus jordani.csv","amphibian",5678.72955058031,46717.9890251332,0.276259177601301,102823,"Trachycephalus jordani"
2824,"Trachycephalus nigromaculatus",488420.457159162,48842.0457159162,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Trachycephalus nigromaculatus.csv","amphibian",64886.415519943,423534.041639219,-0.0378836173719229,102824,"Trachycephalus nigromaculatus"
2825,"Triprion petasatus",150821.714920759,27505.9978264492,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Triprion petasatus.csv","amphibian",72300.0075548032,78521.7073659556,-0.570484329032998,102825,"Triprion petasatus"
2826,"Triprion spatulatus",21027.2435594991,10587.8581691088,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Triprion spatulatus.csv","amphibian",5840.65931964331,15186.5842398558,0.312590543922033,102826,"Triprion spatulatus"
2827,"Xenohyla truncata",4100.92804092922,3157.5987572256,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Xenohyla truncata.csv","amphibian",500.477414778822,3600.4506261504,0.738055555555556,102827,"Xenohyla truncata"
2828,"Acanthixalus sonjae",6241.77920594807,4378.62771530909,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Acanthixalus sonjae.csv","amphibian",4720.72341050478,1521.05579544329,-0.225509533201841,102828,"Acanthixalus sonjae"
2829,"Acanthixalus spinosus",1089372.73552324,108937.273552324,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Acanthixalus spinosus.csv","amphibian",271292.843522832,818079.892000407,-0.198460050924177,102829,"Acanthixalus spinosus"
2830,"Afrixalus brachycnemis",334814.737361238,33481.4737361238,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus brachycnemis.csv","amphibian",103328.277075702,231486.460285536,-0.301733150168909,102830,"Afrixalus brachycnemis"
2831,"Afrixalus clarkei",531.016609250101,531.016609250101,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus clarkei.csv","amphibian",114.468781360315,416.547827889786,1,102831,"Afrixalus clarkei"
2832,"Afrixalus crotalus",155599.568069569,27586.3561865639,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus crotalus.csv","amphibian",40327.2767446609,115272.291324908,-0.110529877160108,102832,"Afrixalus crotalus"
2833,"Afrixalus delicatus",528407.32902304,52840.732902304,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus delicatus.csv","amphibian",173835.483444227,354571.845578813,-0.341243361696247,102833,"Afrixalus delicatus"
2834,"Afrixalus dorsalis",42976.8056190223,16632.4988328698,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus dorsalis.csv","amphibian",6520.57503741336,36456.230581609,0.277348035988589,102834,"Afrixalus dorsalis"
2835,"Afrixalus enseticola",2721.43800896636,2277.32793457725,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus enseticola.csv","amphibian",1248.05884386016,1473.3791651062,0.69857433808554,102835,"Afrixalus enseticola"
2836,"Afrixalus equatorialis",532318.309379272,53231.8309379272,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus equatorialis.csv","amphibian",205685.868716454,326632.440662818,-0.466748512086997,102836,"Afrixalus equatorialis"
2837,"Afrixalus fornasini",898670.038060626,89867.0038060626,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus fornasini.csv","amphibian",287447.826460818,611222.211599808,-0.323255707418908,102837,"Afrixalus fornasini"
2838,"Afrixalus fulvovittatus",20141.9251991788,10283.2991097168,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus fulvovittatus.csv","amphibian",2765.63551677079,17376.289682408,0.432608195211786,102838,"Afrixalus fulvovittatus"
2839,"Afrixalus knysnae",1063.90342722165,1053.16120014919,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus knysnae.csv","amphibian",398.565576010662,665.33785121099,0.983458646616541,102839,"Afrixalus knysnae"
2840,"Afrixalus lacteus",361.941033266603,361.941033266603,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus lacteus.csv","amphibian",24.8236248518718,337.117408414731,1,102840,"Afrixalus lacteus"
2841,"Afrixalus laevis",1189530.18305535,118953.018305535,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus laevis.csv","amphibian",268980.694031429,920549.489023919,-0.162976658494007,102841,"Afrixalus laevis"
2842,"Afrixalus leucostictus",51967.5369966467,18502.9233947851,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus leucostictus.csv","amphibian",17212.1642708012,34755.3727258455,0.0371169615882607,102842,"Afrixalus leucostictus"
2843,"Afrixalus morerei",3688.85473800157,2903.98834124505,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus morerei.csv","amphibian",347.813305851669,3341.0414321499,0.765040407063753,102843,"Afrixalus morerei"
2844,"Afrixalus nigeriensis",342637.835532401,34263.7835532401,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus nigeriensis.csv","amphibian",85556.6514025376,257081.184129864,-0.199520773608318,102844,"Afrixalus nigeriensis"
2845,"Afrixalus orophilus",2.07829387016597,2.07829387016597,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus orophilus.csv","amphibian",0.634295381221769,1.4439984889442,1,102845,"Afrixalus orophilus"
2846,"Afrixalus osorioi",67383.2883730912,21138.3974048851,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus osorioi.csv","amphibian",15419.4358208534,51963.8525522379,0.11003983603718,102846,"Afrixalus osorioi"
2847,"Afrixalus paradorsalis",439459.700567135,43945.9700567135,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus paradorsalis.csv","amphibian",82957.2186267949,356502.48194034,-0.109429961122238,102847,"Afrixalus paradorsalis"
2848,"Afrixalus quadrivittatus",1830480.96166284,183048.096166284,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus quadrivittatus.csv","amphibian",426561.086356187,1403919.87530665,-0.173452314556609,102848,"Afrixalus quadrivittatus"
2849,"Afrixalus septentrionalis",33087.1007163105,14215.4898122356,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus septentrionalis.csv","amphibian",23950.5211494264,9136.57956688418,-1.06567425569177,102849,"Afrixalus septentrionalis"
2850,"Afrixalus spinifrons",37794.659399676,15418.536038764,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Afrixalus spinifrons.csv","amphibian",12635.6417925534,25159.0176071226,0.110576731984578,102850,"Afrixalus spinifrons"
