"X","scientific.name","area","target","category","sp.file","taxa","InPA","OutPA","prop","rijid","originalname"
11708,"Icterus abeillei_1",28987.1361642753,13079.0526191881,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Icterus abeillei_1.csv","bird",7687.91844218146,21299.2177220938,0.253110474670172,311708,"Icterus abeillei"
11709,"Icterus abeillei_2",37009.0444879242,15224.7554514853,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Icterus abeillei_2.csv","bird",13428.0265100845,23581.0179778398,0.0761630125948857,311709,"Icterus abeillei"
11710,"Icterus abeillei_3",10429.955423667,6443.79376278448,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Icterus abeillei_3.csv","bird",4351.55150750655,6078.40391616048,0.344192168476473,311710,"Icterus abeillei"
11711,"Lonchura atricapilla",1087820.22216854,108782.022216854,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Lonchura atricapilla.csv","bird",88393.9737323168,999426.248436223,0.0203997094332147,311711,"Lonchura atricapilla"
11712,"Baeolophus ridgwayi",601221.854491343,60122.1854491343,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Baeolophus ridgwayi.csv","bird",97029.6797013044,504192.174790038,-0.073202272150292,311712,"Baeolophus ridgwayi"
11713,"Garrodia nereis_1",981,981,"LC","E:/Priority program/Re-220327/Input/Species_table/bird_merge/Garrodia nereis_1.csv","bird",186,795,1,311713,"Garrodia nereis"
11714,"Garrodia nereis_2",9019.42055060307,5785.96098946943,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Garrodia nereis_2.csv","bird",668.964590454582,8350.45596014849,0.612694610778443,311714,"Garrodia nereis"
11715,"Psittacara rubritorquis",42781.5580047511,16588.6888725177,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Psittacara rubritorquis.csv","bird",10410.2004378121,32371.357566939,0.190849834728615,311715,"Psittacara rubritorquis"
11716,"Glaucidium parkeri",7869.2789891231,5223.12195660934,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Glaucidium parkeri.csv","bird",4524.42841674299,3344.85057238011,0.208732057416268,311716,"Glaucidium parkeri"
11717,"Phyllaemulor bracteatus",4039542.68200058,403954.268200058,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Phyllaemulor bracteatus.csv","bird",2142998.91353031,1896543.76847027,-0.916955217994003,311717,"Phyllaemulor bracteatus"
11718,"Chordeiles rupestris",53909.4709520995,18871.9668029488,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Chordeiles rupestris.csv","bird",19622.7607215323,34286.7102305672,-0.0219039841334656,311718,"Chordeiles rupestris"
11719,"Antrostomus ekmani",12560.1736795972,7379.38579104117,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Antrostomus ekmani.csv","bird",4709.53964281906,7850.6340367781,0.34,311719,"Antrostomus ekmani"
11720,"Heliangelus micraster",6648.15635267927,4595.35197961882,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliangelus micraster.csv","bird",2673.74231404768,3974.41403863158,0.483392048314041,311720,"Heliangelus micraster"
11721,"Momotus aequatorialis",27354.9318715296,12601.0136598721,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Momotus aequatorialis.csv","bird",8267.54948670771,19087.3823848219,0.22701315031173,311721,"Momotus aequatorialis"
11722,"Cranioleuca baroni",20744.7218436329,10491.3402414781,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Cranioleuca baroni.csv","bird",7040.9270488771,13703.7947947558,0.251769685470335,311722,"Cranioleuca baroni"
11723,"Phacellodomus maculipectus",51059.6093441796,18326.3499453883,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Phacellodomus maculipectus.csv","bird",14303.5179586717,36756.0913855079,0.109424311677005,311723,"Phacellodomus maculipectus"
11724,"Herpsilochmus dugandi",208334.694040221,27024.6371121296,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Herpsilochmus dugandi.csv","bird",84661.2648648976,123673.429175324,-0.466043517986949,311724,"Herpsilochmus dugandi"
11725,"Cercomacroides laeta",341673.39522859,34167.339522859,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Cercomacroides laeta.csv","bird",162281.829737211,179391.56549138,-0.714166262521531,311725,"Cercomacroides laeta"
11726,"Scytalopus atratus",88081.7041045016,23785.6991298824,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scytalopus atratus.csv","bird",28910.6362518261,59171.0678526755,-0.0866133747950854,311726,"Scytalopus atratus"
11727,"Scytalopus bolivianus",29518.0369768527,13231.2714228805,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scytalopus bolivianus.csv","bird",11824.8582794806,17693.1786973721,0.0794664556604307,311727,"Scytalopus bolivianus"
11728,"Scytalopus sanctaemartae",1411.00362104881,1331.81637836414,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scytalopus sanctaemartae.csv","bird",694.000880599618,717.002740449191,0.888423988842399,311728,"Scytalopus sanctaemartae"
11729,"Scytalopus caracae",1883.24282430972,1688.93278335626,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scytalopus caracae.csv","bird",1736.92198987381,146.320834435909,-0.328767123287671,311729,"Scytalopus caracae"
11730,"Scytalopus spillmanni",55132.1903558382,19098.454443224,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scytalopus spillmanni.csv","bird",25187.2180205241,29944.9723353141,-0.203346246326476,311730,"Scytalopus spillmanni"
11731,"Scytalopus acutirostris",8229.59991274409,5402.22284628153,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scytalopus acutirostris.csv","bird",2980.14588670427,5249.45402603982,0.461421223090112,311731,"Scytalopus acutirostris"
11732,"Scytalopus fuscus",22818.773171801,11185.8268821381,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scytalopus fuscus.csv","bird",3290.24243665013,19528.5307351509,0.404291274068005,311732,"Scytalopus fuscus"
11733,"Scytalopus griseicollis",9278.60455338517,5909.37924645875,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scytalopus griseicollis.csv","bird",2502.03794085964,6776.56661252553,0.502804014167651,311733,"Scytalopus griseicollis"
11734,"Scytalopus simonsi",3706.13414263685,2914.76812434133,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scytalopus simonsi.csv","bird",1842.37865251798,1863.75549011887,0.575415995705851,311734,"Scytalopus simonsi"
11735,"Scytalopus parvirostris",38936.0236431161,15695.3377042389,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scytalopus parvirostris.csv","bird",15606.0572497691,23329.966393347,0.00381499421321102,311735,"Scytalopus parvirostris"
11736,"Rhynchocyclus pacificus",86272.7251925975,23589.01543068,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Rhynchocyclus pacificus.csv","bird",12462.1136681497,73810.6115244478,0.150738382333017,311736,"Rhynchocyclus pacificus"
11737,"Onychorhynchus mexicanus",727290.952259677,72729.0952259677,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Onychorhynchus mexicanus.csv","bird",292792.681379028,434498.270880649,-0.506478740983848,311737,"Onychorhynchus mexicanus"
11738,"Doliornis sclateri",3540.89138903302,2811.13448056549,"VU","E:/Priority program/WJY/AOH/Species_table/bird_merge/Doliornis sclateri.csv","bird",534.895775170262,3005.99561386276,0.757404326123128,311738,"Doliornis sclateri"
11739,"Arremon semitorquatus",119140.690094919,26307.2955554044,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Arremon semitorquatus.csv","bird",34749.2221720912,84391.467922828,-0.100034363853965,311739,"Arremon semitorquatus"
11740,"Tangara cyanomelas",73227.4779538954,21978.9723961146,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Tangara cyanomelas.csv","bird",12129.4628135864,61098.015140309,0.161200039281155,311740,"Tangara cyanomelas"
11741,"Leistes militaris",1008306.35091359,100830.635091359,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Leistes militaris.csv","bird",257421.370834315,750884.980079276,-0.208542198262315,311741,"Leistes militaris"
11742,"Thamnomanes saturninus",1279812.70187465,127981.270187465,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Thamnomanes saturninus.csv","bird",719661.442297182,560151.259577471,-1.05628839366528,311742,"Thamnomanes saturninus"
11743,"Prinia hypoxantha",208144.807014711,27030.9429985432,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Prinia hypoxantha.csv","bird",54777.8128736104,153366.9941411,-0.180920151793748,311743,"Prinia hypoxantha"
11744,"Tylas eduardi",123868.96993551,26565.5344208564,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Tylas eduardi.csv","bird",44355.0475851296,79513.9223503808,-0.223736998981299,311744,"Tylas eduardi"
11745,"Upupa marginata",514776.69086044,51477.669086044,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Upupa marginata.csv","bird",74116.4583545491,440660.23250589,-0.0513752099124041,311745,"Upupa marginata"
11746,"Calonectris edwardsii_1",131.909128276148,131.909128276148,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Calonectris edwardsii_1.csv","bird",35.9811242138836,95.928004062264,1,311746,"Calonectris edwardsii"
11747,"Calonectris edwardsii_2",796.198258488341,796.198258488341,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Calonectris edwardsii_2.csv","bird",59.8808415876832,736.317416900657,1,311747,"Calonectris edwardsii"
11748,"Setophaga subita",88.3743355349781,88.3743355349781,"VU","E:/Priority program/WJY/AOH/Species_table/bird_merge/Setophaga subita.csv","bird",21.6805176517355,66.6938178832426,1,311748,"Setophaga subita"
11749,"Setophaga delicata",481.639420268041,481.639420268041,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Setophaga delicata.csv","bird",152.983771407057,328.655648860984,1,311749,"Setophaga delicata"
11750,"Guyramemua affinis",383957.848966382,38395.7848966382,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Guyramemua affinis.csv","bird",70047.6879834623,313910.16098292,-0.100831448504348,311750,"Guyramemua affinis"
11751,"Myiopagis olallai",5991.84835347687,4243.21251765625,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Myiopagis olallai.csv","bird",2381.14422779526,3610.70412568161,0.515789473684211,311751,"Myiopagis olallai"
11752,"Zimmerius villarejoi",5588.79474541468,4021.22132346076,"VU","E:/Priority program/WJY/AOH/Species_table/bird_merge/Zimmerius villarejoi.csv","bird",2584.06650070004,3004.72824471463,0.478362183754993,311752,"Zimmerius villarejoi"
11753,"Lipaugus weberi",29.7762753193762,29.7762753193762,"CR","E:/Priority program/WJY/AOH/Species_table/bird_merge/Lipaugus weberi.csv","bird",0,29.7762753193762,1,311753,"Lipaugus weberi"
11754,"Gyps tenuirostris",631855.544459036,63185.5544459036,"CR","E:/Priority program/WJY/AOH/Species_table/bird_merge/Gyps tenuirostris.csv","bird",127194.163674267,504661.380784769,-0.126835638180878,311754,"Gyps tenuirostris"
11755,"Spilornis klossi",867.986348723024,867.986348723024,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Spilornis klossi.csv","bird",815.801640880707,52.184707842317,1,311755,"Spilornis klossi"
11756,"Capito wallacei",25.7335586683057,25.7335586683057,"VU","E:/Priority program/WJY/AOH/Species_table/bird_merge/Capito wallacei.csv","bird",25.7335586683057,0,-Inf,311756,"Capito wallacei"
11757,"Herpsilochmus pileatus",39.063788088831,39.063788088831,"VU","E:/Priority program/WJY/AOH/Species_table/bird_merge/Herpsilochmus pileatus.csv","bird",22.2833992209415,16.7803888678895,1,311757,"Herpsilochmus pileatus"
